Unnamed: 0,node,volatility,eign,closeness,betwness,centrality,community,density,name,type,period,type_ord,is_stable,type_cat
210,286,1,5.521594314653562e-34,0.0139004726160689,0.0,2,24,0.2545454545454545,"Dragicevic, P.",incoming,2005-2009,1,0,incoming
244,96,1,6.583874709653862e-34,0.0132961042414572,0.0,2,24,0.2545454545454545,"Bezerianos, A.",incoming,2005-2009,1,0,incoming
95,492,1,9.421077963571376e-34,0.0169894665307509,4.69034352075946e-05,3,24,0.2545454545454545,"Henry Riche, N.",incoming,2005-2009,1,0,incoming
209,308,1,5.9475865406663286e-34,0.0145623998835008,0.0001688523667473,3,24,0.2545454545454545,"Elmqvist, N.",stable,2005-2009,2,1,stable
94,324,1,1.2107166783388933e-33,0.0203873598369011,0.0004408922909513,5,24,0.2545454545454545,"Fekete, J.-D.",stable,2005-2009,2,1,stable
2,773,2,1.2114415950211313e-33,0.0203873598369011,0.000544079848408,6,24,0.2545454545454545,"McGuffin, M.J.",stable,2005-2009,2,1,stable
97,918,2,3.5254292248569785e-48,0.0055045871559633,0.0,1,25,0.6666666666666666,"Pretorius, A.J.",incoming,2005-2009,1,0,incoming
132,1201,2,6.538393877600401e-48,0.0068807339449541,0.0,2,25,0.6666666666666666,"Vliegen, R.",outandin,2005-2009,0,0,outandin
133,1340,2,6.538393877600401e-48,0.0068807339449541,0.0,2,25,0.6666666666666666,"van der Linden, E.-J.",outandin,2005-2009,0,0,outandin
96,1336,0,7.650486320418625e-48,0.0091743119266055,3.752274816607568e-05,3,25,0.6666666666666666,"van Wijk, J.J.",stable,2005-2009,2,1,stable
112,45,2,0.0001077878117257,0.0190340609511757,0.0,1,26,0.8055555555555556,"Aris, A.",outandin,2005-2009,0,0,outandin
282,909,2,0.0007313436911542,0.0212302987532345,0.0,7,26,0.8055555555555556,"Plaisant, C.",stable,2005-2009,2,1,stable
283,1220,2,0.0007313436911542,0.0212302987532345,0.0,7,26,0.8055555555555556,"Wang, T.D.",outandin,2005-2009,0,0,outandin
284,1091,2,0.0007313436911542,0.0212302987532345,0.0,7,26,0.8055555555555556,"Spring, N.",outandin,2005-2009,0,0,outandin
285,974,2,0.0007313436911542,0.0212302987532345,0.0,7,26,0.8055555555555556,"Roseman, D.",outandin,2005-2009,0,0,outandin
286,754,2,0.0007313436911542,0.0212302987532345,0.0,7,26,0.8055555555555556,"Marchand, G.",outandin,2005-2009,0,0,outandin
287,812,2,0.0007313436911542,0.0212302987532345,0.0,7,26,0.8055555555555556,"Mukherjee, V.",outandin,2005-2009,0,0,outandin
288,1075,2,0.0007313436911542,0.0212302987532345,0.0,7,26,0.8055555555555556,"Smith, M.",outandin,2005-2009,0,0,outandin
98,1056,1,0.0007585200174313,0.0275993883792048,0.0017823305378885,9,26,0.8055555555555556,"Shneiderman, B.",stable,2005-2009,2,1,stable
101,1294,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,27,1.0,"Yang, J.",stable,2005-2009,2,1,stable
102,1223,1,6.5679605745347824e-37,0.0091743119266055,0.0,3,27,1.0,"Ward, M.O.",outgoing,2005-2009,1,0,outgoing
103,985,1,6.5679605745347824e-37,0.0091743119266055,0.0,3,27,1.0,"Rundensteiner, E.A.",outgoing,2005-2009,1,0,outgoing
104,233,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,27,1.0,"Cui, Q.",outandin,2005-2009,0,0,outandin
105,307,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,28,1.0,"Ellis, G.",outandin,2005-2009,0,0,outandin
106,272,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,28,1.0,"Dix, A.",outandin,2005-2009,0,0,outandin
107,221,2,2.402270759402351e-26,0.0122324159021406,0.0,4,29,1.0,"Cortese, P.F.",outandin,2005-2009,0,0,outandin
108,261,2,2.402270759402351e-26,0.0122324159021406,0.0,4,29,1.0,"Di Battista, G.",outandin,2005-2009,0,0,outandin
109,799,2,2.402270759402351e-26,0.0122324159021406,0.0,4,29,1.0,"Moneta, A.",outandin,2005-2009,0,0,outandin
110,879,2,2.402270759402351e-26,0.0122324159021406,0.0,4,29,1.0,"Patrignani, M.",outandin,2005-2009,0,0,outandin
111,908,2,2.402270759402351e-26,0.0122324159021406,0.0,4,29,1.0,"Pizzonia, M.",outandin,2005-2009,0,0,outandin
116,281,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,30,1.0,"Dorling, D.",outandin,2005-2009,0,0,outandin
117,69,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,30,1.0,"Barford, A.",outandin,2005-2009,0,0,outandin
118,825,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,30,1.0,"Newman, M.",outandin,2005-2009,0,0,outandin
124,84,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,31,1.0,"Been, K.",outandin,2005-2009,0,0,outandin
125,240,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,31,1.0,"Daiches, E.",outandin,2005-2009,0,0,outandin
126,1298,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,31,1.0,"Yap, C.",outandin,2005-2009,0,0,outandin
127,1014,2,2.402270759402351e-26,0.0122324159021406,0.0,4,32,1.0,"Scheuermann, G.",incoming,2005-2009,1,0,incoming
128,484,2,2.402270759402351e-26,0.0122324159021406,0.0,4,32,1.0,"Heine, C.",incoming,2005-2009,1,0,incoming
129,1095,2,2.402270759402351e-26,0.0122324159021406,0.0,4,32,1.0,"Stadler, P.F.",incoming,2005-2009,1,0,incoming
130,341,2,2.402270759402351e-26,0.0122324159021406,0.0,4,32,1.0,"Flamm, C.",outandin,2005-2009,0,0,outandin
131,507,2,2.402270759402351e-26,0.0122324159021406,0.0,4,32,1.0,"Hofacker, I.L.",outandin,2005-2009,0,0,outandin
140,656,2,2.4308448144500427e-36,0.0069899519440803,0.0,1,33,0.7,"Kumar, G.",outandin,2005-2009,0,0,outandin
235,567,2,6.907002129118548e-36,0.0097859327217125,0.0,3,33,0.7,"Jia, Y.",outandin,2005-2009,0,0,outandin
236,505,2,6.907002129118548e-36,0.0097859327217125,0.0,3,33,0.7,"Hoberock, J.",outandin,2005-2009,0,0,outandin
237,472,2,6.907002129118548e-36,0.0097859327217125,0.0,3,33,0.7,"Hart, J.",outandin,2005-2009,0,0,outandin
139,383,2,7.50190358767882e-36,0.0122324159021406,5.628412224911352e-05,4,33,0.7,"Garland, M.",outandin,2005-2009,0,0,outandin
144,147,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,34,1.0,"Buering, T.",outandin,2005-2009,0,0,outandin
145,391,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,34,1.0,"Gerken, J.",outandin,2005-2009,0,0,outandin
146,945,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,34,1.0,"Reiterer, H.",outandin,2005-2009,0,0,outandin
163,144,2,2.4308448144500427e-36,0.0069899519440803,0.0,1,35,0.7,"Brunsdon, C.",outandin,2005-2009,0,0,outandin
172,1072,1,6.907002129118548e-36,0.0097859327217125,0.0,3,35,0.7,"Slingsby, A.",incoming,2005-2009,1,0,incoming
173,1267,1,6.907002129118548e-36,0.0097859327217125,0.0,3,35,0.7,"Wood, J.",incoming,2005-2009,1,0,incoming
174,205,2,6.907002129118548e-36,0.0097859327217125,0.0,3,35,0.7,"Clarke, K.",outandin,2005-2009,0,0,outandin
162,299,1,7.50190358767882e-36,0.0122324159021406,5.628412224911352e-05,4,35,0.7,"Dykes, J.",incoming,2005-2009,1,0,incoming
164,547,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,36,1.0,"Ivanov, Y.A.",outandin,2005-2009,0,0,outandin
165,1274,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,36,1.0,"Wren, C.R.",outandin,2005-2009,0,0,outandin
166,1082,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,36,1.0,"Sorokin, A.",outandin,2005-2009,0,0,outandin
167,600,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,36,1.0,"Kaur, I.",outandin,2005-2009,0,0,outandin
183,753,2,1.811339171395135e-42,0.0081549439347604,0.0,2,37,0.6,"Mao, Y.",outandin,2005-2009,0,0,outandin
184,268,2,1.811339171395135e-42,0.0081549439347604,0.0,2,37,0.6,"Dillon, J.V.",outandin,2005-2009,0,0,outandin
250,208,2,1.811339171395135e-42,0.0081549439347604,0.0,2,37,0.6,"Cleveland, W.S.",outandin,2005-2009,0,0,outandin
251,614,2,1.811339171395135e-42,0.0081549439347604,0.0,2,37,0.6,"Kidwell, P.",outandin,2005-2009,0,0,outandin
182,676,2,2.828501778042889e-42,0.0122324159021406,7.504549633215136e-05,4,37,0.6,"Lebanon, G.",outandin,2005-2009,0,0,outandin
189,105,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,38,1.0,"Blanch, R.",outandin,2005-2009,0,0,outandin
190,678,3,1.0119545555241064e-69,0.0030581039755351,0.0,1,38,1.0,"Lecolinet, E.",outandin,2005-2009,0,0,outandin
197,620,3,6.5679605745347824e-37,0.0091743119266055,0.0,3,39,1.0,"Kim, S.",outgoing,2005-2009,1,0,outgoing
198,453,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,39,1.0,"Hagh-Shenas, H.",outgoing,2005-2009,1,0,outgoing
199,541,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,39,1.0,"Interrante, V.",outgoing,2005-2009,1,0,outgoing
200,480,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,39,1.0,"Healey, C.",outandin,2005-2009,0,0,outandin
203,1051,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,40,1.0,"Shen, H.-W.",outandin,2005-2009,0,0,outandin
204,1177,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,40,1.0,"Tu, Y.",outandin,2005-2009,0,0,outandin
205,608,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,41,1.0,"Kennedy, J.",outgoing,2005-2009,1,0,outgoing
206,415,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,41,1.0,"Graham, M.",outandin,2005-2009,0,0,outandin
207,1134,1,1.0119545555241064e-69,0.0030581039755351,0.0,1,42,1.0,"Tal, A.",outgoing,2005-2009,1,0,outgoing
208,364,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,42,1.0,"Frishman, Y.",outgoing,2005-2009,1,0,outgoing
218,287,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,43,1.0,"Draper, G.",outandin,2005-2009,0,0,outandin
219,957,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,43,1.0,"Riesenfeld, R.",outandin,2005-2009,0,0,outandin
223,881,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,44,1.0,"Paulovich, F.V.",incoming,2005-2009,1,0,incoming
224,792,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,44,1.0,"Minghim, R.",incoming,2005-2009,1,0,incoming
270,849,2,3.52542922485698e-48,0.0055045871559633,0.0,1,45,0.6666666666666666,"Ogawa, M.",outandin,2005-2009,0,0,outandin
243,810,2,6.538393877600401e-48,0.0068807339449541,0.0,2,45,0.6666666666666666,"Muelder, C.",outandin,2005-2009,0,0,outandin
263,447,2,6.538393877600401e-48,0.0068807339449541,0.0,2,45,0.6666666666666666,"Gygi, F.",outandin,2005-2009,0,0,outandin
242,740,1,7.650486320418625e-48,0.0091743119266055,3.752274816607568e-05,3,45,0.6666666666666666,"Ma, K.-L.",stable,2005-2009,2,1,stable
252,187,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,46,1.0,"Chen, Y.",outandin,2005-2009,0,0,outandin
253,1218,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,46,1.0,"Wang, L.",outandin,2005-2009,0,0,outandin
254,276,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,46,1.0,"Dong, M.",outandin,2005-2009,0,0,outandin
255,525,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,46,1.0,"Hua, J.",incoming,2005-2009,1,0,incoming
265,907,1,6.5679605745347824e-37,0.0091743119266055,0.0,3,47,1.0,"Piringer, H.",incoming,2005-2009,1,0,incoming
266,1165,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,47,1.0,"Tominski, C.",incoming,2005-2009,1,0,incoming
267,811,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,47,1.0,"Muigg, P.",outandin,2005-2009,0,0,outandin
268,89,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,47,1.0,"Berger, W.",incoming,2005-2009,1,0,incoming
271,719,1,2.402270759402351e-26,0.0122324159021406,0.0,4,48,1.0,"Liu, S.",incoming,2005-2009,1,0,incoming
272,283,2,2.402270759402351e-26,0.0122324159021406,0.0,4,48,1.0,"Douma, M.",outandin,2005-2009,0,0,outandin
273,708,2,2.402270759402351e-26,0.0122324159021406,0.0,4,48,1.0,"Ligierko, G.",outandin,2005-2009,0,0,outandin
274,33,2,2.402270759402351e-26,0.0122324159021406,0.0,4,48,1.0,"Ancuta, O.",outandin,2005-2009,0,0,outandin
275,428,2,2.402270759402351e-26,0.0122324159021406,0.0,4,48,1.0,"Gritsai, P.",outandin,2005-2009,0,0,outandin
276,137,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,49,1.0,"Bresciani, S.",outandin,2005-2009,0,0,outandin
277,310,2,1.0119545555241064e-69,0.0030581039755351,0.0,1,49,1.0,"Eppler, M.J.",outandin,2005-2009,0,0,outandin
279,206,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,50,1.0,"Clarkson, E.",outandin,2005-2009,0,0,outandin
280,256,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,50,1.0,"Desai, K.",outandin,2005-2009,0,0,outandin
281,347,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,50,1.0,"Foley, J.",outandin,2005-2009,0,0,outandin
292,533,1,1.5816422107424466e-50,0.0061162079510703,0.0,2,51,1.0,"Hurter, C.",incoming,2005-2009,1,0,incoming
293,1162,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,51,1.0,"Tissoires, B.",outandin,2005-2009,0,0,outandin
294,215,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,51,1.0,"Conversy, S.",outandin,2005-2009,0,0,outandin
300,227,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,52,1.0,"Crampes, M.",outandin,2005-2009,0,0,outandin
301,1331,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,52,1.0,"de Oliveira-Kumar, J.",outandin,2005-2009,0,0,outandin
302,933,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,52,1.0,"Ranwez, S.",outandin,2005-2009,0,0,outandin
303,1199,2,6.5679605745347824e-37,0.0091743119266055,0.0,3,52,1.0,"Villerd, J.",outandin,2005-2009,0,0,outandin
304,104,2,1.02654448527051e-17,0.0152905198776758,0.0,5,53,1.0,"Blaas, J.",outandin,2005-2009,0,0,outandin
305,120,2,1.02654448527051e-17,0.0152905198776758,0.0,5,53,1.0,"Botha, C.",outandin,2005-2009,0,0,outandin
306,434,2,1.02654448527051e-17,0.0152905198776758,0.0,5,53,1.0,"Grundy, E.",outandin,2005-2009,0,0,outandin
307,577,2,1.02654448527051e-17,0.0152905198776758,0.0,5,53,1.0,"Jones, M.",outandin,2005-2009,0,0,outandin
308,673,2,1.02654448527051e-17,0.0152905198776758,0.0,5,53,1.0,"Laramee, R.S.",incoming,2005-2009,1,0,incoming
309,914,2,1.02654448527051e-17,0.0152905198776758,0.0,5,53,1.0,"Post, F.",outandin,2005-2009,0,0,outandin
321,741,1,1.5816422107424466e-50,0.0061162079510703,0.0,2,54,1.0,"MacEachren, A.M.",stable,2005-2009,2,1,stable
322,182,3,1.5816422107424466e-50,0.0061162079510703,0.0,2,54,1.0,"Chen, J.",outandin,2005-2009,0,0,outandin
323,897,2,1.5816422107424466e-50,0.0061162079510703,0.0,2,54,1.0,"Peuquet, D.J.",outandin,2005-2009,0,0,outandin
160,726,2,0.0007708149029535,0.0802471119681468,0.0,1,0,0.2222222222222222,"Lloyd, D.",outandin,2010-2014,0,0,outandin
1,1194,1,0.0001123353543646,0.0682966857629127,0.0,2,0,0.2222222222222222,"Verbeek, K.",incoming,2010-2014,1,0,incoming
114,146,2,0.0001123353543646,0.0682966857629127,0.0,2,0,0.2222222222222222,"Buchin, K.",outandin,2010-2014,0,0,outandin
214,334,2,0.0005658091386062,0.0688090389944425,0.0,2,0,0.2222222222222222,"Filzmoser, P.",outandin,2010-2014,0,0,outandin
442,83,1,0.0015618204054139,0.0806705795774774,0.0,2,0,0.2222222222222222,"Beecham, R.",incoming,2010-2014,1,0,incoming
203,54,2,0.0023114503176056,0.0807415924116125,0.0,3,0,0.2222222222222222,"Badawood, D.",outandin,2010-2014,0,0,outandin
284,735,2,0.0006286411154849,0.068860697432126,0.0,3,0,0.2222222222222222,"Lundervold, A.",outandin,2010-2014,0,0,outandin
285,736,2,0.0006286411154849,0.068860697432126,0.0,3,0,0.2222222222222222,"Lundervold, A.J.",outandin,2010-2014,0,0,outandin
371,15,1,0.000359710242849,0.068860697432126,0.0,3,0,0.2222222222222222,"Aigner, W.",incoming,2010-2014,1,0,incoming
372,27,1,0.000359710242849,0.068860697432126,0.0,3,0,0.2222222222222222,"Alsallakh, B.",incoming,2010-2014,1,0,incoming
373,789,3,0.000359710242849,0.068860697432126,0.0,3,0,0.2222222222222222,"Miksch, S.",incoming,2010-2014,1,0,incoming
471,941,2,0.0009911801518707,0.080812730378495,0.0,3,0,0.2222222222222222,"Reimer, A.",outandin,2010-2014,0,0,outandin
472,1333,2,0.0009911801518707,0.080812730378495,0.0,3,0,0.2222222222222222,"van Goethem, A.",outandin,2010-2014,0,0,outandin
0,1085,1,0.0010115952662684,0.0809553830358268,0.0035056967572304,5,0,0.2222222222222222,"Speckmann, B.",incoming,2010-2014,1,0,incoming
213,1178,1,0.0027814711843166,0.0814586580635806,0.0025750177371562,7,0,0.2222222222222222,"Turkay, C.",incoming,2010-2014,1,0,incoming
249,123,2,0.0067944058513348,0.1082909669180541,0.006970652707475,7,0,0.2222222222222222,"Boukhelifa, N.",outandin,2010-2014,0,0,outandin
250,545,2,0.0067944058513348,0.1082909669180541,0.006970652707475,7,0,0.2222222222222222,"Isenberg, T.",outgoing,2010-2014,1,0,outgoing
338,267,2,0.0046205343076835,0.0810985402118407,0.0,8,0,0.2222222222222222,"Dillingham, I.",outandin,2010-2014,0,0,outandin
339,285,2,0.0046205343076835,0.0810985402118407,0.0,8,0,0.2222222222222222,"Dove, G.",outandin,2010-2014,0,0,outandin
340,294,2,0.0046205343076835,0.0810985402118407,0.0,8,0,0.2222222222222222,"Duffy, A.",outandin,2010-2014,0,0,outandin
341,409,1,0.0046205343076835,0.0810985402118407,0.0,8,0,0.2222222222222222,"Goodwin, S.",incoming,2010-2014,1,0,incoming
342,579,1,0.0046205343076835,0.0810985402118407,0.0,8,0,0.2222222222222222,"Jones, S.",incoming,2010-2014,1,0,incoming
343,586,1,0.0046205343076835,0.0810985402118407,0.0,8,0,0.2222222222222222,"Kachkaev, A.",incoming,2010-2014,1,0,incoming
215,476,2,0.0028795284063525,0.0816762680138841,0.0078085221818788,10,0,0.2222222222222222,"Hauser, H.",outgoing,2010-2014,1,0,outgoing
3,1072,1,0.0075001745897549,0.0982039068303981,0.0080185857574113,14,0,0.2222222222222222,"Slingsby, A.",stable,2010-2014,2,1,stable
2,299,1,0.0077121331202971,0.0984146448278882,0.0106311645312521,16,0,0.2222222222222222,"Dykes, J.",stable,2010-2014,2,1,stable
4,1267,1,0.0079141424289972,0.0988388458831808,0.0175090076930567,18,0,0.2222222222222222,"Wood, J.",stable,2010-2014,2,1,stable
437,52,2,1.477382086158093e-64,0.0081632653061224,0.0,4,1,1.0,"Bachynskyi, M.",outandin,2010-2014,0,0,outandin
438,858,2,1.477382086158093e-64,0.0081632653061224,0.0,4,1,1.0,"Oulasvirta, A.",outandin,2010-2014,0,0,outandin
439,865,2,1.477382086158093e-64,0.0081632653061224,0.0,4,1,1.0,"Palmas, G.",outandin,2010-2014,0,0,outandin
440,1035,2,1.477382086158093e-64,0.0081632653061224,0.0,4,1,1.0,"Seidel, H.-P.",outandin,2010-2014,0,0,outandin
441,1236,1,1.477382086158093e-64,0.0081632653061224,0.0,4,1,1.0,"Weinkauf, T.",incoming,2010-2014,1,0,incoming
453,114,2,2.177962687603559e-82,0.0061224489795918,0.0,3,2,1.0,"Borner, K.",outandin,2010-2014,0,0,outandin
454,635,2,2.177962687603559e-82,0.0061224489795918,0.0,3,2,1.0,"Kobourov, S.",outandin,2010-2014,0,0,outandin
455,1000,1,2.177962687603559e-82,0.0061224489795918,0.0,3,2,1.0,"Saket, B.",incoming,2010-2014,1,0,incoming
456,1064,1,2.177962687603559e-82,0.0061224489795918,0.0,3,2,1.0,"Simonetto, P.",incoming,2010-2014,1,0,incoming
205,830,2,0.0019422336502224,0.072450591611052,0.0,1,3,0.1846153846153846,"Nick, B.",outandin,2010-2014,0,0,outandin
278,836,1,0.0019422336502224,0.072450591611052,0.0,1,3,0.1846153846153846,"Nocaj, A.",incoming,2010-2014,1,0,incoming
268,1327,2,0.0190799825537624,0.0867762052787056,0.0,3,3,0.1846153846153846,"Zinsmaier, M.",outandin,2010-2014,0,0,outandin
269,258,1,0.0190799825537624,0.0867762052787056,0.0,3,3,0.1846153846153846,"Deussen, O.",stable,2010-2014,2,1,stable
49,598,2,0.0775498692038972,0.0881946624803767,0.0,4,3,0.1846153846153846,"Kashofer, K.",outandin,2010-2014,0,0,outandin
188,1099,2,0.0669550366626216,0.0881946624803767,0.0,4,3,0.1846153846153846,"Steinberger, M.",outandin,2010-2014,0,0,outandin
189,1208,2,0.0669550366626216,0.0881946624803767,0.0,4,3,0.1846153846153846,"Waldner, M.",outandin,2010-2014,0,0,outandin
204,131,1,0.019432940754602,0.0869407099332624,0.0035140436542715,5,3,0.1846153846153846,"Brandes, U.",stable,2010-2014,2,1,stable
352,127,2,0.136154742738406,0.0911753965999919,0.0,6,3,0.1846153846153846,"Boyd, M.",outandin,2010-2014,0,0,outandin
353,745,2,0.136154742738406,0.0911753965999919,0.0,6,3,0.1846153846153846,"Macko, P.",outandin,2010-2014,0,0,outandin
354,1039,2,0.136154742738406,0.0911753965999919,0.0,6,3,0.1846153846153846,"Seltzer, M.",outandin,2010-2014,0,0,outandin
355,1300,1,0.136154742738406,0.0911753965999919,0.0,6,3,0.1846153846153846,"Yeh, C.S.",incoming,2010-2014,1,0,incoming
363,386,1,0.1326693819680127,0.1069026211883354,0.0007122685475007,6,3,0.1846153846153846,"Gehlenborg, N.",incoming,2010-2014,1,0,incoming
401,156,1,0.1241393304282353,0.0911753965999919,0.0,6,3,0.1846153846153846,"Bylinskii, Z.",incoming,2010-2014,1,0,incoming
402,546,2,0.1241393304282353,0.0911753965999919,0.0,6,3,0.1846153846153846,"Isola, P.",outandin,2010-2014,0,0,outandin
403,852,1,0.1241393304282353,0.0911753965999919,0.0,6,3,0.1846153846153846,"Oliva, A.",incoming,2010-2014,1,0,incoming
404,1126,2,0.1241393304282353,0.0911753965999919,0.0,6,3,0.1846153846153846,"Sunkavalli, S.",outandin,2010-2014,0,0,outandin
405,1202,2,0.1241393304282353,0.0911753965999919,0.0,6,3,0.1846153846153846,"Vo, A.A.",outandin,2010-2014,0,0,outandin
444,16,2,0.1054362311081357,0.0916308181614304,0.0,6,3,0.1846153846153846,"Al-Awami, A.K.",outandin,2010-2014,0,0,outandin
445,95,1,0.1054362311081357,0.0916308181614304,0.0,6,3,0.1846153846153846,"Beyer, J.",incoming,2010-2014,1,0,incoming
446,451,2,0.1054362311081357,0.0916308181614304,0.0,6,3,0.1846153846153846,"Hadwiger, M.",outandin,2010-2014,0,0,outandin
447,599,2,0.1054362311081357,0.0916308181614304,0.0,6,3,0.1846153846153846,"Kasthuri, N.",outandin,2010-2014,0,0,outandin
